-3.432556754851253528e-02,-3.760601146317881643e-02,-5.855462298253005099e-02,-7.570482045986653974e-02,-2.251982927887030972e-01,-6.563417875343383057e-02,-1.434359097025881546e-01,7.330257880539220450e-02,-1.024035328630617803e-01,1.208644523217698155e-03,2.123199383737164880e-02,-1.238853774327227375e-01,-2.583797388460425115e-02,8.736277129309931444e-02,-3.631511370421020707e-02,3.981280985900102071e-02,-1.006551948384656336e-01,3.037973157647027179e-03,-1.478903702306083867e-01,-8.280730859602302568e-03,-4.435450881320140287e-02,-1.494674424131424428e-01,-1.572185206855465645e-01,5.773277678486522096e-02,3.041647879172191052e-02,-1.430744016245174242e-02,3.056475512722404628e-02,-9.186448321122453464e-02,2.401851488683220265e-02,-4.502291904252927329e-02,-2.335686658571452246e-02,-3.678652704167428150e-02,-1.429235685131129696e-01,-8.236513942829271073e-02,2.575738829598453808e-02,6.772626857614263973e-02,-3.836184145814549445e-02,-1.015275912259368772e-02,-1.510593617203328728e-02,6.658455284287989606e-02,3.096486198169182309e-03,-1.918018115867311385e-02,6.423972060548770180e-02,8.812535433754654923e-02,8.715006978610875810e-02,-1.023839188904790976e-01,5.206565744544293384e-02,-5.614326792799911002e-03,4.021955311260389659e-02,-3.902017568764948319e-02,-4.639424975015703223e-02,8.697702803489007484e-02,-1.024534398304346172e-01,5.740704855891762964e-02,-4.510786146243449951e-02,9.693425872695107803e-02,-1.378620429743503684e-01,-3.549430235757584234e-02,2.520677846872075925e-02,-2.165864545792573273e-02,-1.824097637177423889e-02,-1.778162520496752788e-02,6.203408626612377796e-02,9.411664491124993592e-02,-4.189378431494062555e-02,-1.254430994955234302e-01,1.593439103413558655e-01,-8.557130419202671479e-02,-8.262795377819992515e-02,-1.681067373726164577e-02,-1.155522389240378617e-01,-4.959729966711633187e-02,-6.064520524910466115e-02,9.966126786002350510e-04,-3.679019574118836539e-02,3.131854901709587441e-02,2.426872639824916716e-02,-7.362327114323745890e-03,-4.781190719744605327e-02,5.878699573959189455e-03,-7.992659272759730649e-03,5.426699930516697135e-02,-5.117221572261746593e-02,3.581697631611605731e-02,-3.510022368370459972e-02,-1.280048254416158750e-02,-7.649232222957903782e-02,-1.755249071997912191e-02,-2.583924750865220291e-02,3.218477501958033615e-02,-2.288051255313371460e-02,-9.714755257364167396e-02,-9.570925224443773555e-03,-5.502264964271622733e-02,-1.003420127896797187e-01,-1.237224974738178745e-01,-8.621801807982169830e-02,-1.454662534324368539e-01,-1.646888045137990045e-02,-8.129289333520418881e-02,-1.408903282042461291e-01,-1.893749516920095743e-02,2.823149866944136763e-02,5.880503299010492874e-02,-6.785211404950269865e-02,-1.784390392053860838e-02,3.672935413679452588e-02,-7.019942067759916970e-02,-3.657982598815742725e-02,1.375216448353116377e-02,-9.310296754154923082e-02,-1.729400287182508711e-02,2.719806354764778972e-02,-1.111475034460248090e-01,1.155173051726840483e-01,-2.365064816283103666e-01,-2.622138731994040975e-02,3.821747987445040656e-02,2.821776071492022517e-02,6.719003550404423729e-03,-1.641933192958386634e-01,-2.607120152845746608e-01,-1.039318158365940270e-01,-3.093412352568065682e-01,-5.229900233889500649e-01,-7.191370981124495243e-01,-6.531330397170416191e-01,-4.466136336731882372e-01,-2.815067219982502200e-01,-2.094399512577995448e-01,-6.074116351556430038e-02,-2.091531249494331945e-01,-1.217672571599396070e-01,-2.549887378095853224e-02,6.583612173995649630e-02,-1.082811868064125493e-01,-1.472017050971849298e-03,-1.141386574266984033e-01,-5.171790100528597667e-02,-4.709512030112950227e-03,-1.390920648095078371e-01,-4.148849772623484228e-02,3.167925041353319288e-02,9.128525577066952390e-02,-1.077538339589033389e-01,3.019292458885275421e-02,-6.440696318292492284e-02,-2.366326507750451669e-01,-3.427166982933469441e-01,-2.733953569196330702e-01,-3.729393404816310209e-01,-4.344434739571664816e-01,-6.121753417866822033e-01,-7.140913748401247485e-01,-6.574306675280285894e-01,4.799965485161946516e-02,-2.805319078555488788e-01,-7.689899621362478177e-01,-7.138583492768224570e-01,-6.275980752120164929e-01,-4.078327449982704356e-01,-1.977369632661832577e-01,-2.081364396649986181e-01,4.481645626129820113e-03,-9.827109051245704052e-02,-1.118811087002225396e-01,-7.047485492989886968e-02,-1.427284324811852745e-01,-1.384146133131537171e-01,-7.160250048772311138e-02,-2.419715001548273028e-02,1.258421093291307580e-01,-7.517350649185262912e-02,-2.116609766075310817e-01,-4.532921170874356642e-01,-4.458663731851817968e-01,-2.479468363356516214e-01,1.300872918590606671e-02,3.426925303203189332e-01,2.435843967563654233e-01,1.789336177619513246e-01,6.665244960285708897e-01,8.341287585102411528e-01,8.017731840469817239e-01,5.711533204692844645e-01,9.735528932307016547e-02,-5.333536755007604047e-01,-7.076775928721944497e-01,-5.012837037544709551e-01,-3.497854137778593220e-01,-3.085337663190730884e-01,-2.157444610288485054e-01,3.558324123011104984e-02,-7.589169427134859203e-02,3.819500443152634706e-02,-2.238387646328406089e-01,-1.515845011217959067e-02,-1.258660041961581072e-02,-6.177227739418449798e-02,-7.113109594400600366e-02,-2.315292769010721674e-01,-6.023435711394641290e-01,-4.646529283334930871e-01,-4.534260099749938266e-01,-1.028267096877314296e-01,1.608660248120045988e-01,1.145288102136793884e-01,6.685695907842575947e-01,9.887742071287772827e-01,8.513306670791006558e-01,7.937082379524242892e-01,3.446953963148831623e-01,3.910201831444872628e-02,-1.501766813224842678e-01,-3.749602324349450289e-01,-7.886925076135939960e-01,-6.844318886574926042e-01,-5.587690968886109832e-01,-4.681646010967167038e-01,-2.787906279651131691e-01,-5.607164000273136967e-02,-1.894026675979522678e-01,-1.246145083817486454e-01,1.615903546159263016e-01,-1.125513738547028325e-01,-5.516920928148026128e-03,-1.027359810348456998e-01,-2.309077148344179375e-01,-2.231960343891543075e-01,-5.678221727654418904e-01,-5.247990672161098047e-01,-5.005517149887078743e-01,1.361202575625488354e-01,1.829143905233144018e-01,2.653685690939889819e-01,6.335597788133424668e-01,7.700658316111687052e-01,2.116049697210516667e-01,5.379853616738448918e-02,-2.578002246648120610e-01,-4.868418869566651930e-01,-5.814979874856887054e-01,-6.069293713007808400e-01,-6.801471382969529467e-01,-6.576072115073449131e-01,-5.602739660780811093e-01,-4.241952398391041212e-01,-3.172785195137855507e-01,2.544761640945561801e-02,-1.468232983119075463e-01,-9.936393140511689051e-03,-1.851836293054363175e-02,1.785811229263667976e-01,-7.777642399368342452e-02,-1.125396132120483061e-01,7.549820298325406187e-02,-1.710509064355693887e-01,-4.042992387991137804e-01,-2.853858843463941142e-02,-7.071031019242811355e-02,3.202369903527953476e-01,3.315594714828360989e-01,3.460391180311919723e-01,4.429150265112233309e-01,-2.951494694503501992e-01,-2.679529628667811636e-01,-1.020968531001326951e-01,-3.089654808755984416e-01,-5.288530677068058461e-01,-1.519925637464742962e-01,-1.760008958814740232e-01,-4.702577153627533479e-01,-7.530428662982979748e-01,-4.545625999250932359e-01,-6.027643533224925632e-01,-3.464642087476931809e-01,-1.917637033575772185e-02,-2.120685017251015547e-01,4.689201822537589909e-02,6.181552364306790170e-02,-1.262818138942763515e-03,-5.658238313593075882e-04,-1.410884849205813196e-01,-2.360138893081852873e-01,-2.789806048364817936e-01,-1.693590330456873072e-01,2.526791713223361380e-01,2.841872166441498232e-02,-1.095878269559211055e-01,5.563378979531893170e-02,-1.647236075616800299e-01,-2.631194152886959237e-01,-5.626470589894537744e-01,-1.112736325526498538e-01,-2.781175053854341786e-02,-3.568780785424466306e-01,6.601176384497754214e-03,-4.966784914587777516e-02,-1.256535999136694504e-01,2.139327115495777143e-01,-4.181870404410014674e-01,-2.456962756275294091e-01,-5.386538483938053679e-01,-2.334299619074284848e-01,3.907829499446788951e-02,7.180536172736383393e-02,1.001749776645133733e-01,-5.803877530856711708e-03,4.198149280444283399e-02,-8.501141718998132812e-02,2.575753430950765074e-02,1.537422470180520861e-01,2.403729060582434629e-01,7.772999383740533674e-02,4.335825929479997232e-01,1.540081049313904993e-01,-1.048591966884046545e-01,-3.872496388452484894e-01,-6.640394666426361336e-01,-3.117786662500867112e-01,-2.660269709066933608e-01,-2.397222227819775092e-02,-2.081383238594946838e-01,4.197543448132575739e-01,6.417403884342429699e-01,4.147282512124743636e-01,1.304781801575477518e-01,5.046828070837162672e-01,2.635784344944351876e-01,-6.194959313761021907e-02,-2.030432422391583447e-01,-1.681257112595769543e-01,-7.073614994909854792e-02,-3.066354171636911236e-02,1.470819812878048846e-02,2.262567225527047782e-02,-1.217179576753118220e-01,-2.746206469974547294e-03,-4.292631770013761311e-02,2.199085612643423837e-01,5.158686702363736165e-01,6.681960989161647713e-02,3.688768649305112501e-01,2.605547167142547096e-02,3.058969846395345749e-01,4.031662072011771292e-01,-2.042953042646082629e-01,-1.275147842241718121e-01,2.510458514601169311e-01,2.906531886480707150e-01,2.031128193216243938e-01,3.975357619076962390e-01,6.241682281050453529e-01,4.291864308855395382e-01,5.109352964203265346e-01,6.166857950668686028e-01,1.096442680259361313e-01,-1.104516306095336547e-01,-2.161756886312631298e-01,-1.440817149714202772e-01,-2.615637456452878373e-01,-1.174156018469999785e-01,5.434346249175433380e-02,-6.770734372445312566e-02,-1.617634463125450228e-02,1.431832078213286438e-02,-4.849936114416739108e-02,2.360753839640233886e-01,3.520825870756106868e-01,1.349961326525278560e-01,-3.256269594454161420e-02,2.405442737409900222e-01,1.187650028352223580e-01,3.967319355633693312e-01,6.574935310243531505e-01,-1.575043987157030145e-01,1.913801674891573434e-01,-7.492070286704269333e-02,1.740199440792966346e-01,3.107839644453535503e-03,-2.518285210522553871e-02,2.653979125892995394e-02,6.837177248503882587e-02,-1.964245009311274270e-01,-4.057716066424315454e-02,-3.239324967374204722e-01,-5.115395935720939979e-01,-4.586454145547683714e-01,-2.463262813987039390e-01,-1.016570179168266863e-01,-1.354526826503211212e-01,1.060073942240671585e-01,-1.241186197456717495e-02,1.640037381592883425e-02,-1.224114636432520054e-01,1.669431996075991242e-01,4.480303814830847997e-02,-1.932460336653794575e-01,1.651816908066630341e-01,2.742553761575391436e-01,4.914116069351451288e-01,1.739162696395529506e-01,4.829641848567825524e-01,2.463254087704636885e-01,-2.986734116753509208e-02,-9.290374283533076039e-02,-6.535272101568661007e-01,-3.854953571407443436e-01,-1.502828677893158216e-01,1.259580987646574390e-01,2.088099704746593788e-01,-3.386146112871408764e-01,-4.737873291636941764e-02,-2.319185427849971837e-01,-2.722034388018071405e-01,-2.118695589683543823e-01,-1.505523985494933992e-01,-1.231024541680175027e-01,-4.568423427794888331e-02,-1.805221722963843214e-02,-8.604649435357537846e-02,-5.739469090719493544e-02,-1.246612694037585595e-01,1.828250463631256317e-01,-7.439564355268116214e-02,1.249700135006836660e-01,3.010492128119769406e-01,1.836587213811442798e-01,3.119010206379839167e-01,7.105273522717760193e-02,2.588443561783597135e-01,1.901015484267918609e-01,1.283510902898030714e-01,-3.399867518527017740e-01,-7.286291442634783566e-01,4.064955304141459197e-02,1.544285743663934007e-01,6.549476497759733062e-01,-9.951209029175522858e-02,-3.158438543261917197e-01,-1.928315924931492675e-01,-6.984316191443651345e-02,-3.270188423277167189e-01,-2.299607341300187457e-01,-2.034118019724874271e-01,-2.632631270886684471e-01,-3.811172265651991548e-02,-8.872764651715155104e-02,4.443691338754218040e-02,-1.037468223649858773e-01,-1.021853884996564849e-01,4.135457354906405675e-02,-1.430915100904409619e-02,9.347201327316211061e-02,-1.362379492227530353e-01,-1.301276214828629429e-01,2.027798903110146767e-01,-2.171498327285870389e-01,1.748648159330312424e-01,3.354884202313808128e-01,-1.010724704371827182e-02,-1.479159645007925017e-01,-5.178877849935057398e-01,1.546413753963339632e-01,-3.440498700463587856e-01,4.135763908121579679e-01,-1.820528447825273677e-01,-4.461564509734805561e-01,-1.730850582790761233e-02,-9.731919902982884979e-03,-1.573520415429245645e-01,-2.012510261794820676e-01,-7.052265351788858383e-02,-2.797997856922711524e-01,2.605709423490098001e-02,-1.624203966004596905e-02,3.727557031993746026e-03,3.184336915933247414e-02,-4.564700258113327941e-02,-1.759228375030221225e-01,5.836429761215352480e-02,-1.258915639417622356e-01,-1.419200589183274019e-01,-3.100787417338708996e-01,8.747887615984961673e-02,-2.000136105478730053e-01,1.077183627434302043e-01,3.480462414525850590e-01,4.053790247429331361e-01,6.855131503631393952e-02,-2.964689393864042843e-01,-2.918953770349691154e-02,-5.619460300477577830e-01,-5.060313351294024597e-01,-5.610452387832078891e-01,-4.700982878245971719e-01,-4.155976508645160827e-02,-2.296684132690841040e-01,-2.093514057154953201e-01,-1.540755841523662184e-01,-1.933190371988272038e-01,-1.879626453852963064e-01,-2.497263656998282427e-02,-1.813017157581913331e-03,-1.121820315174848134e-02,-3.495550534406711984e-02,-6.410339382277721598e-02,-5.324319836521040211e-02,-1.243615305320051184e-01,-1.349259306440282746e-01,-1.179595319050858598e-01,-3.214556547823174126e-01,-1.189259119099795731e-01,1.653027496561031984e-01,3.596559213766384322e-02,3.169382861263617124e-01,4.361090474012893625e-02,-6.555227637342642133e-01,-5.647510013266056061e-01,4.659756545579280679e-02,-6.904422420193343513e-01,-3.263196610233110029e-01,-4.433949041107203004e-01,-1.869469642551494226e-01,-7.008242669092873411e-02,-1.506279317944520246e-01,-2.521824819951459795e-01,-1.469077061980244570e-01,-3.048915206001580613e-01,-4.492241144207870240e-02,-1.020598463478222528e-01,-7.001256114581769219e-02,-9.423922982268566340e-02,1.712982555251210959e-01,1.090693765110625768e-01,-1.408376574144387383e-01,-1.265763780616483702e-01,-6.522261526179490287e-02,-2.736111113032300146e-01,-1.296122149211796637e-01,-2.027651724972160119e-01,-7.520698924318429401e-02,5.687400995844988510e-02,8.014545126135901032e-02,-2.660590849148394832e-01,-9.675025117828682797e-01,-4.864535237869657691e-01,-1.260496432855063020e-01,-4.354040814487559752e-01,-2.598541517260652411e-01,-4.203724288200151871e-01,2.399763183795497190e-01,-4.218298965626240959e-01,-4.081003014470371282e-01,-2.661996958394020618e-01,-1.269644646077022487e-01,-3.477766744119227815e-01,-2.051936207734808559e-02,-9.402546723978558174e-02,-7.002811034614433994e-02,-6.862128506115103277e-02,-8.749669794214377794e-02,-4.081635173326478294e-02,-8.898051627122517682e-02,-9.767627527276512289e-02,-1.741800733847764099e-02,-1.874672984918618890e-01,-4.340838116605659214e-01,-4.695503816621205972e-01,-3.808627188463767355e-01,-3.681895702601439280e-01,-6.683668259237778297e-01,-9.352874703060796158e-01,-7.795574232719211238e-01,-2.518922523388880119e-01,-1.934724937318921534e-01,-3.321788194554607387e-01,-2.761217283714619830e-01,-3.892590637423787303e-01,1.437325279211376372e-01,-7.625844887214111578e-02,-7.989671849288326744e-02,-1.725695128233090472e-02,-5.523913839866293612e-02,1.600467922800750120e-01,1.122570251530305013e-01,-3.889081967589719940e-02,9.079993406154576729e-02,-1.238375058509002952e-01,-2.244436380857321375e-02,-4.436695406477157710e-02,-2.219786196622672292e-01,6.543704311914695648e-02,6.783244787891788176e-03,-2.614595559908067246e-01,-4.060459344772173185e-01,-4.848089253848034685e-01,-5.315590697672196718e-01,-6.586820870634173541e-01,-1.068147930148229507e+00,-1.058844201821450115e+00,-1.023164306169213722e+00,-2.709092849478462739e-01,-4.104142968948362724e-01,-1.950812930323169991e-01,-3.186262891069414072e-01,-2.399734446035081681e-01,-2.023897209669476283e-01,-5.624731200922230417e-02,1.118619606619647780e-02,-6.484931446432329327e-02,-4.449898241131042959e-02,3.705408507303940141e-02,6.971657039431271297e-02,-3.466954960594301888e-02,4.868022042417087525e-02,-8.363969199531746945e-02,-3.700617264778461452e-02,-2.581887472752172202e-02,-8.545261495736559965e-02,-7.216757146115920785e-02,-1.269627490217295485e-01,-2.652537436303882279e-01,-2.938379041751063014e-01,-4.131235385505759306e-01,-4.597397658144271593e-01,-6.550452277622875741e-01,-1.071961135762258044e+00,-7.928103273371031046e-01,-6.957422658535724613e-01,2.154920516418454279e-03,-5.269975696933686393e-01,-1.447087553181648500e-01,-2.621514956224290094e-01,-6.183226767977170052e-02,-5.196579191725869684e-01,-9.177284721386477426e-03,-2.946116804627897379e-01,1.104363282923129519e-01,1.428955860967669189e-01,-8.696208535446807442e-02,3.312039306080775958e-02,-1.001124037051304982e-01,-7.544484752961219676e-02,-4.822452336216435237e-02,-8.304443296422298060e-02,1.686073966161220905e-02,-2.331895266735862626e-03,-1.260880397764229111e-01,-9.689838157534115537e-02,-1.846213152403052005e-01,-2.157664006337961515e-01,-4.096170563595636360e-01,-4.908677761010551976e-01,-6.839296628233088038e-01,-8.394771224925454689e-01,-6.527302956832693459e-01,-1.603364428401206354e-01,3.674956420271062452e-02,-4.808160963778388974e-01,1.731720568981276187e-01,2.055158354834224765e-01,-1.392080970345979107e-01,-3.163039945728363111e-01,2.287184150886481179e-02,-1.498242314371297790e-01,2.775444129202718213e-01,3.570883419878810305e-01,-9.058451764773289838e-02,5.638256221857895073e-02,6.224677784775434902e-02,-1.405673861712473070e-02,5.142010408089140588e-02,-5.598904906817061405e-02,-5.735139331787271477e-02,3.474108523298004986e-02,-2.213095917782205262e-03,-7.897554239131507337e-02,-2.003155718049055567e-01,2.453959410258034837e-02,-2.759669199896235825e-01,-5.351117058406960059e-01,-4.755458872069312504e-01,-5.313551898622472791e-01,-6.589087636586067331e-01,-3.345000900481967521e-01,5.801250738497511911e-02,-2.402100150830656644e-01,7.190033450907247492e-03,2.931608615906354798e-01,-1.118842285418618909e-01,-5.679984507632232504e-02,4.778800700299370985e-01,3.758995065844131789e-01,2.084671009768595817e-01,2.467576422854534379e-01,-4.522685431706421899e-02,5.779922125833280439e-02,-7.298128129260451902e-02,3.756947673967608176e-02,-5.203521324158228573e-02,1.665991044323663489e-02,1.171187977845813133e-01,-2.687898871662582415e-02,-5.971823251216003270e-02,2.626732705910377400e-02,-1.635999940929290866e-02,-1.799302942704545868e-02,-1.734275665549531997e-01,-3.225271478900520461e-01,-3.335923887680599109e-01,-3.788863811886676314e-01,1.949093081924941837e-02,1.510391168303952258e-01,3.144769327399636327e-01,1.452110456498250102e-01,-1.469871898269591304e-01,4.485073015403823748e-01,2.635125466549277928e-01,4.214861250285654171e-01,4.168274596989586800e-01,1.362790317449638078e-01,9.788239411385998845e-02,2.113864719287613519e-02,-1.031072276975344842e-01,1.041534526058038312e-01,1.537553732612961799e-02,1.771455518589038769e-01,3.494744207834895493e-04,-5.611759720954260372e-02,-1.013278133788556891e-02,-1.070592371225796008e-01,-9.876334512964578261e-02,-9.725672861330202090e-02,5.109498415092836310e-02,-7.971974838309839329e-02,2.618822803379266401e-02,-5.395156903550493016e-03,-7.510488411272693565e-02,-5.190737430194228980e-02,-7.838264762648865236e-02,-1.892582082552997647e-01,-1.606916044956067380e-01,-6.181611013250470216e-02,8.289016912942094584e-02,4.108045928873976793e-01,2.339967517991422552e-01,9.925165974156586676e-03,2.280294520167538141e-01,3.143172834054490661e-01,1.919379260185851421e-01,8.642361491693444087e-03,-3.466145038160838021e-02,-4.200243925608167228e-02,-7.556783941621067480e-02,4.382619586848956333e-02,-5.838013262479003346e-02,5.332758819152363244e-02,3.727609428035152245e-02,-1.674375832124558039e-01,-7.119999027988614670e-02,1.094120121584438304e-01,-9.548410798999906746e-02,-4.566037873400011909e-02,8.469978579478235764e-03,-1.190864079869596442e-01,-1.064057966863756199e-01,2.116813698550881404e-02,4.749225889948188728e-02,-8.313444166057822049e-02,-4.426198150324905933e-02,3.114430539953684518e-02,-1.029179505074244577e-01,7.518080559588008471e-02,-9.653991264247920034e-02,-7.186512156120317997e-03,-7.011614418638856261e-02,3.998278762498139877e-02,9.531798437328972695e-02,2.336805606222912626e-02,1.331708316943578663e-01,-6.152909021650842386e-02,8.927392293955785374e-02,5.313312238498622136e-02
